0	30	0	
682	99	0	
1386	27	0	
954	80	0	
594	13	0	
161	138	0	
122	124	0	
100	110	124	
173	97	234	
473	21	331	
196	4	352	
861	88	356	
74	50	444	
737	68	260	
76	325	328	
79	144	653	
145	53	797	
128	19	850	
177	100	747	
997	10	759	
272	6	651	
1820	385	332	
68	20	717	
543	135	593	
243	23	728	
1808	72	178	
232	23	250	
195	91	273	
1430	156	114	
648	379	270	
209	227	649	
52	92	876	
103	132	968	
898	8	986	
1162	159	838	
987	57	618	
139	260	675	
1296	20	616	
1178	127	504	
1180	22	464	
165	110	486	
286	61	596	
497	43	340	
4729	8	0	
1238	127	0	
778	131	0	
350	91	0	
527	132	91	
1149	320	223	
576	121	320	
604	15	441	
994	47	136	
78	57	183	
1458	157	57	
1488	68	0	
81	79	68	
358	98	79	
35	86	98	
1333	285	0	
508	27	285	
868	83	27	
74	185	110	
1648	358	0	
657	27	358	
771	277	27	
89	43	304	
1786	12	0	
1599	180	0	
2104	87	0	
347	135	0	
179	86	0	
909	24	86	
344	59	0	
2128	54	0	
47	35	54	
32	3	35	
540	13	0	
303	360	0	
230	207	0	
386	72	207	
262	219	279	
283	6	291	
2550	31	0	
173	109	0	
1347	8	0	
2803	19	0	
1702	2	0	
1329	132	0	
712	8	0	
579	68	0	
821	58	0	
2086	179	0	
200	190	0	
101	29	190	
117	43	219	
1019	628	262	
727	125	700	
1893	110	125	
525	278	110	
1263	125	278	
845	66	125	
279	114	191	
550	16	180	
338	80	196	
1046	258	96	
174	35	354	
566	132	293	
341	60	425	
35	60	485	
2277	69	120	
1456	5	69	
2065	7	0	
1354	189	0	
537	51	0	
144	22	51	
1109	9	0	
1816	254	0	
866	35	0	
1335	145	0	
86	35	0	
1397	3	0	
1360	28	0	
442	36	0	
210	97	0	
1087	17	0	
508	83	0	
573	177	0	
1495	57	0	
594	6	0	
77	147	6	
565	34	0	
1946	18	0	
556	110	0	
162	98	0	
1374	35	0	
1300	16	0	
1748	148	0	
85	57	148	
1113	102	57	
394	2	159	
95	111	161	
2051	35	0	
2457	279	0	
3319	3	0	
3677	120	0	
256	124	0	
354	333	124	
143	40	457	
179	94	497	
430	313	591	
763	31	904	
473	402	811	
36	7	1213	
140	102	1220	
354	152	1322	
545	33	1141	
857	98	1040	
1200	118	825	
1027	131	510	
236	14	641	
1787	22	394	
304	164	416	
989	340	449	
42	49	789	
926	260	720	
97	231	980	
68	139	1211	
62	91	1350	
1223	20	1310	
1328	122	1130	
910	5	912	
434	168	608	
1001	10	545	
1297	191	416	
957	254	516	
86	111	770	
817	324	739	
1169	186	890	
1114	103	875	
119	55	978	
645	166	1033	
726	155	945	
520	147	989	
1476	57	812	
1126	196	683	
547	15	776	
478	14	791	
136	1	805	
38	68	806	
338	277	819	
161	12	1096	
107	89	1108	
79	179	1197	
675	33	1210	
2244	6	941	
503	170	947	
256	54	1117	
1070	33	918	
1517	78	576	
1146	34	553	
558	1	587	
385	473	409	
5636	241	0	
1263	93	0	
31	43	93	
1663	91	0	
1184	87	0	
216	632	87	
85	43	632	
834	67	675	
143	88	110	
112	19	198	
114	12	217	
15	99	229	
1048	8	218	
141	40	226	
202	68	266	
668	6	246	
253	12	252	
146	47	264	
739	39	181	
611	39	220	
70	150	259	
3438	30	0	
1039	298	0	
486	142	0	
677	5	0	
649	24	5	
2943	69	0	
922	26	0	
587	130	0	
2284	56	0	
549	86	0	
1201	69	0	
739	193	0	
1061	81	0	
376	83	81	
61	22	164	
868	31	105	
185	420	136	
2593	90	0	
3669	163	0	
116	7	0	
883	320	7	
327	100	0	
380	5	100	
84	116	105	
177	55	221	
321	67	176	
173	126	243	
922	39	248	
858	37	232	
1477	187	76	
70	50	263	
655	14	50	
1047	196	0	
1001	59	0	
1239	122	0	
30	128	122	
309	75	128	
562	443	203	
138	149	646	
506	98	667	
587	33	765	
667	56	280	
651	30	187	
50	55	217	
553	10	272	
829	93	184	
880	82	188	
802	79	185	
431	340	264	
148	112	604	
47	53	716	
3548	60	165	
165	308	225	
760	217	533	
1478	325	525	
1447	24	542	
2372	29	24	
32	14	53	
1463	49	0	
93	114	0	
603	74	0	
20	357	74	
1935	79	0	
645	130	79	
936	393	130	
86	24	523	
970	28	417	
528	113	52	
80	241	165	
1397	31	241	
49	18	272	
182	125	290	
124	226	174	
1357	31	226	
109	17	257	
152	175	274	
458	69	449	
1791	220	69	
793	59	220	
27	74	279	
664	20	133	
288	45	153	
759	54	65	
240	56	119	
1019	125	110	
3097	44	0	
267	4	0	
1574	5	0	
328	3	0	
113	17	0	
55	51	0	
718	173	0	
657	211	0	
547	263	0	
63	26	263	
289	19	289	
1428	66	45	
637	151	0	
1736	190	0	
1178	24	0	
157	172	0	
1136	36	0	
1089	24	0	
545	39	0	
874	20	0	
715	245	0	
100	115	0	
394	22	115	
1574	41	22	
322	112	0	
1032	99	0	
218	93	99	
514	187	192	
626	204	280	
1720	40	204	
2399	48	0	
882	137	0	
571	76	0	
791	379	0	
1191	6	0	
39	52	6	
591	21	58	
