0	30	0	
899	99	0	
132	27	0	
116	80	0	
100	13	0	
74	138	0	
62	124	0	
67	110	124	
90	97	234	
72	21	331	
74	4	352	
52	88	356	
46	50	444	
46	68	494	
45	325	562	
46	144	887	
46	53	1031	
47	19	1084	
46	100	1103	
46	10	1203	
49	6	1213	
45	385	1219	
55	20	1604	
47	135	1624	
48	23	1759	
74	72	1782	
96	23	1854	
75	91	1877	
71	156	1968	
81	379	2124	
71	227	2503	
71	92	2730	
72	132	2822	
70	8	2954	
74	159	2962	
84	57	3121	
86	260	3178	
81	20	3438	
88	127	3334	
107	22	3461	
90	110	3483	
74	61	3593	
85	43	3654	
146	8	3697	
85	127	3705	
88	131	3832	
87	91	3963	
96	132	4054	
81	320	4186	
82	121	4506	
77	15	4420	
80	47	4435	
115	57	4482	
81	157	4539	
79	68	4696	
102	79	4764	
468	98	4843	
57	86	4941	
53	285	5027	
51	27	5291	
55	83	5318	
43	185	5401	
49	358	5586	
37	27	5944	
49	277	5971	
44	43	6248	
38	12	6291	
39	180	6303	
159	87	6483	
67	135	6570	
45	86	6705	
41	24	6791	
42	59	6815	
233	54	6874	
40	35	6928	
28	3	6963	
28	13	6966	
27	360	6979	
27	207	7339	
46	72	7546	
42	219	7618	
50	6	7837	
252	31	7751	
61	109	7782	
102	8	7891	
321	19	7899	
182	2	7918	
147	132	7920	
80	8	8052	
65	68	8060	
105	58	7685	
232	179	7743	
342	190	7922	
85	29	8112	
50	43	8141	
42	628	8184	
39	125	8812	
39	110	8937	
40	278	9047	
36	125	9325	
88	66	9450	
64	114	9516	
40	16	9630	
37	80	9646	
95	258	9582	
76	35	9787	
44	132	9822	
39	60	9954	
39	60	10014	
209	69	9955	
163	5	10024	
236	7	10029	
127	189	10036	
57	51	10225	
26	22	10276	
114	9	10298	
223	254	10307	
99	35	10561	
141	145	10596	
35	35	10741	
140	3	10776	
150	28	10779	
49	36	10807	
38	97	10843	
105	17	10940	
74	83	10957	
50	177	11040	
169	57	10816	
181	6	10873	
65	147	10879	
47	34	11026	
71	18	11060	
54	110	11078	
38	98	11188	
137	35	11286	
145	16	11321	
148	148	11337	
54	57	11485	
98	102	11542	
61	2	11489	
79	111	11468	
158	35	11507	
264	279	11542	
358	3	11821	
405	120	11710	
53	124	11830	
