16:03:50
2167185674262511
1     0     210         
2     30    210         
3     30    210         
4     30    210         
5     30    210         
6     30    210         
7     30    210         
8     30    210         
9     30    210         
10    32    210         
11    30    210         
12    30    210         
13    30    210         
14    30    210         
15    30    210         
16    30    210         
17    30    210         
18    30    210         
19    30    210         
20    30    210         
21    30    210         
22    30    210         
23    30    210         
24    30    210         
25    30    210         
26    30    210         
27    30    210         
28    30    210         
29    30    210         
30    30    210         
31    30    210         
32    30    210         
33    30    210         
34    30    210         
35    30    210         
36    30    210         
37    30    210         
38    30    210         
39    30    210         
40    30    210         
41    30    210         
42    30    210         
43    30    210         
44    30    210         
45    30    210         
46    30    210         
47    30    210         
48    30    210         
49    30    210         
50    30    210         
51    30    210         
52    30    210         
53    30    210         
54    30    210         
55    30    210         
56    30    210         
57    30    210         
58    30    210         
59    30    210         
60    30    210         
61    30    210         
62    30    210         
63    30    210         
64    30    210         
65    30    210         
66    30    210         
67    30    210         
68    30    210         
69    30    210         
70    30    210         
71    30    210         
72    30    210         
73    30    210         
74    30    210         
75    30    210         
76    30    210         
77    30    210         
78    30    210         
79    30    210         
80    30    210         
81    30    210         
82    30    210         
83    30    210         
84    30    210         
85    30    210         
86    30    210         
87    30    210         
88    30    210         
89    30    210         
90    30    210         
91    30    210         
92    30    210         
93    30    210         
94    30    210         
95    30    210         
96    30    210         
97    30    210         
98    30    210         
99    30    210         
100   30    210         
101   30    210         
102   30    210         
103   30    210         
104   30    210         
105   30    210         
106   30    210         
107   30    210         
108   30    210         
109   30    210         
110   30    210         
111   30    210         
112   30    210         
113   30    210         
114   30    210         
115   30    210         
116   30    210         
117   30    210         
118   30    210         
119   30    210         
120   30    210         
121   30    210         
122   30    210         
123   30    210         
124   30    210         
125   30    210         
126   30    210         
127   30    210         
128   30    210         
129   30    210         
130   30    210         
131   30    210         
132   30    210         
133   30    210         
134   30    210         
135   30    210         
136   30    210         
137   30    210         
138   30    210         
139   30    210         
140   30    210         
141   30    210         
142   30    210         
143   30    210         
144   30    210         
145   30    210         
146   30    210         
147   30    210         
148   30    210         
149   30    210         
150   30    210         
151   30    210         
152   30    210         
153   30    210         
