0	536	0	85000
801	136	0	85000
119	136	0	85000
89	136	0	85000
86	152	0	85000
84	136	0	85000
74	136	0	85000
78	136	0	85000
73	160	0	85000
79	136	0	85000
79	136	0	85000
93	136	0	85000
76	160	0	85000
75	136	0	85000
77	136	0	85000
77	136	0	85000
75	528	0	85000
77	136	0	85000
79	136	0	85000
74	136	0	85000
72	160	0	85000
73	136	0	85000
66	136	0	85000
73	136	0	85000
74	160	0	85000
85	136	0	85000
78	136	0	85000
77	136	0	85000
76	160	0	85000
82	136	0	85000
78	136	0	85000
82	136	0	85000
166	528	0	85000
95	136	0	85000
99	136	0	85000
79	136	0	85000
71	160	0	85000
83	136	0	85000
78	136	0	85000
80	136	0	85000
74	160	0	85000
79	136	0	85000
83	136	0	85000
79	136	0	85000
69	160	0	85000
69	136	0	85000
76	136	0	85000
108	136	0	85000
78	528	0	85000
86	136	0	85000
96	136	0	85000
83	136	0	85000
83	160	0	85000
73	136	0	85000
56	136	0	85000
62	136	0	85000
73	160	0	85000
73	136	0	85000
69	136	0	85000
77	136	0	85000
70	160	0	85000
75	448	0	85000
84	1480	0	85000
79	7888	0	85000
167	51024	0	85000
200	34656	0	85000
132	65507	0	85000
132	21327	0	85000
222	41048	0	85000
138	50008	0	85000
265	57008	0	85000
114	4685	0	85000
90	65507	0	85000
121	65507	0	85000
101	5445	0	85000
104	65507	0	85000
98	12850	0	85000
86	59336	0	85000
103	4245	0	85000
99	64472	0	85000
100	65507	0	85000
117	65507	0	85000
100	65507	0	85000
86	13636	0	85000
94	65507	0	85000
96	65507	0	85000
92	2709	0	85000
82	59528	0	85000
96	65507	0	85000
91	45349	0	85000
85	50480	0	85000
107	60456	0	85000
90	65507	0	85000
92	61477	0	85000
91	52792	0	85000
109	54512	0	85000
92	65507	0	85000
124	56405	0	85000
118	53240	0	85000
179	58024	0	85000
1122	65507	0	85000
186	65507	0	85000
143	18436	0	85000
108	744	0	85000
107	65507	0	85000
120	65507	0	85000
99	20180	0	85000
92	44416	0	85000
116	48296	0	85000
107	65507	0	85000
122	31349	0	85000
104	43280	0	85000
105	43280	0	85000
91	49872	0	85000
93	65507	0	85000
87	38725	0	85000
82	46640	0	85000
88	46288	0	85000
86	65507	0	85000
85	19829	0	85000
88	50048	0	85000
90	50048	0	85000
102	65507	0	85000
109	65507	0	85000
94	65507	0	85000
94	17076	0	85000
93	47976	0	85000
96	51296	0	85000
124	52136	0	85000
88	45989	0	85000
91	39864	0	85000
82	672	0	85000
70	65507	0	85000
108	46984	0	85000
129	47456	0	85000
145	51080	0	85000
118	23101	0	85000
153	59784	0	85000
145	65507	0	85000
169	65507	0	85000
173	65507	0	85000
113	43320	0	85000
136	65507	0	85000
107	41989	0	85000
145	53024	0	85000
116	65507	0	85000
101	25093	0	85000
83	55616	0	85000
100	48496	0	85000
106	65507	0	85000
85	31165	0	85000
92	54576	0	85000
94	49136	0	85000
93	65507	0	85000
115	65507	0	85000
116	65507	0	85000
102	65507	0	85000
96	47808	0	85000
116	52136	0	85000
93	65507	0	85000
97	33525	0	85000
115	49976	0	85000
119	49976	0	85000
118	65507	0	85000
130	49304	0	85000
101	568	0	85000
110	65507	0	85000
153	43568	0	85000
104	49784	0	85000
112	65507	0	85000
123	65507	0	85000
135	65507	0	85000
125	37824	0	85000
131	44920	0	85000
128	65507	0	85000
104	28485	0	85000
127	38952	0	85000
95	65507	0	85000
118	21229	0	85000
99	46680	0	85000
104	46680	0	85000
94	17357	0	85000
109	48984	0	85000
111	65507	0	85000
134	65507	0	85000
132	65507	0	85000
110	10348	0	85000
96	41328	0	85000
86	640	0	85000
95	65507	0	85000
149	45840	0	85000
132	65507	0	85000
167	48448	0	85000
112	48448	0	85000
110	65507	0	85000
107	22789	0	85000
94	52584	0	85000
115	48360	0	85000
124	65507	0	85000
137	65507	0	85000
131	65507	0	85000
139	464	0	85000
92	45904	0	85000
119	65507	0	85000
142	49032	0	85000
138	54992	0	85000
118	65507	0	85000
143	600	0	85000
80	52816	0	85000
130	65507	0	85000
124	50608	0	85000
101	49864	0	85000
133	65507	0	85000
118	65507	0	85000
125	65507	0	85000
116	48192	0	85000
102	43648	0	85000
107	65507	0	85000
117	35493	0	85000
100	53448	0	85000
135	65507	0	85000
134	29429	0	85000
111	65507	0	85000
117	65507	0	85000
138	65507	0	85000
91	35661	0	85000
93	53488	0	85000
86	53488	0	85000
106	65507	0	85000
98	65507	0	85000
182	65507	0	85000
104	13196	0	85000
84	47200	0	85000
94	54032	0	85000
89	65507	0	85000
396	51800	0	85000
133	46048	0	85000
120	51440	0	85000
119	48544	0	85000
120	65507	0	85000
108	4010	0	85000
97	39600	0	85000
254	464	0	85000
104	65507	0	85000
123	29271	0	85000
111	50360	0	85000
126	60272	0	85000
375	65507	0	85000
153	65507	0	85000
161	65507	0	85000
143	65507	0	85000
124	36304	0	85000
104	65507	0	85000
105	208	0	85000
81	18792	0	85000
117	65507	0	85000
353	33781	0	85000
118	22944	0	85000
118	13480	0	85000
201	1112	0	85000
92	136	0	85000
71	136	0	85000
66	3216	0	85000
75	160	0	85000
72	160	0	85000
223	160	0	85000
78	656	0	85000
94	136	0	85000
77	136	0	85000
77	136	0	85000
67	160	0	85000
67	136	0	85000
60	136	0	85000
60	136	0	85000
61	160	0	85000
61	136	0	85000
78	136	0	85000
72	136	0	85000
81	192	0	85000
66	136	0	85000
65	136	0	85000
63	136	0	85000
67	528	0	85000
80	136	0	85000
71	136	0	85000
79	136	0	85000
85	160	0	85000
66	136	0	85000
59	136	0	85000
68	136	0	85000
61	160	0	85000
60	136	0	85000
58	136	0	85000
59	136	0	85000
59	160	0	85000
49	136	0	85000
44	136	0	85000
42	136	0	85000
43	528	0	85000
43	136	0	85000
37	136	0	85000
41	136	0	85000
41	160	0	85000
62	464	0	85000
60	616	0	85000
65	1136	0	85000
110	8120	0	85000
84	232	0	85000
69	3432	0	85000
128	3432	0	85000
82	18352	0	85000
101	25688	0	85000
198	45128	0	85000
180	23936	0	85000
229	15661	0	85000
82	22104	0	85000
88	22184	0	85000
73	160	0	85000
81	65507	0	85000
100	65507	0	85000
625	6183	0	85000
103	31792	0	85000
86	29648	0	85000
78	16981	0	85000
77	23696	0	85000
77	27056	0	85000
88	65507	0	85000
101	26256	0	85000
78	23920	0	85000
85	23920	0	85000
90	65507	0	85000
124	65507	0	85000
126	65507	0	85000
88	5279	0	85000
79	28360	0	85000
81	23704	0	85000
81	25824	0	85000
83	65507	0	85000
92	18704	0	85000
78	200	0	85000
750	65507	0	85000
213	11429	0	85000
148	28224	0	85000
90	29944	0	85000
129	29424	0	85000
102	65507	0	85000
74	16485	0	85000
64	24032	0	85000
65	24032	0	85000
63	23896	0	85000
74	65507	0	85000
98	65507	0	85000
96	65507	0	85000
113	8119	0	85000
147	21728	0	85000
94	25240	0	85000
83	29832	0	85000
88	65507	0	85000
92	224	0	85000
83	20872	0	85000
94	65507	0	85000
113	15549	0	85000
234	21952	0	85000
117	29504	0	85000
86	23800	0	85000
102	65507	0	85000
169	25896	0	85000
98	25760	0	85000
103	65507	0	85000
122	65507	0	85000
104	28920	0	85000
120	28952	0	85000
89	224	0	85000
75	65507	0	85000
175	24960	0	85000
92	20616	0	85000
79	65507	0	85000
76	27272	0	85000
72	176	0	85000
59	65507	0	85000
78	13797	0	85000
62	29096	0	85000
95	32800	0	85000
186	30408	0	85000
125	65507	0	85000
125	65507	0	85000
419	3735	0	85000
169	27544	0	85000
213	27232	0	85000
129	27232	0	85000
115	29176	0	85000
110	65507	0	85000
103	26064	0	85000
133	65507	0	85000
210	65507	0	85000
134	65507	0	85000
111	6759	0	85000
77	18960	0	85000
73	18960	0	85000
167	184	0	85000
76	65507	0	85000
99	3197	0	85000
70	22400	0	85000
91	23752	0	85000
103	23520	0	85000
89	65507	0	85000
125	21656	0	85000
71	25344	0	85000
77	65507	0	85000
90	30088	0	85000
110	30872	0	85000
72	30640	0	85000
92	65507	0	85000
84	65507	0	85000
78	8135	0	85000
