0	30	0	10000
937	99	0	10000
1478	27	0	10000
1014	80	0	10000
636	13	0	10000
210	138	0	10000
129	124	0	10000
103	110	0	10000
160	97	0	10000
507	21	0	10000
232	4	0	10000
899	88	0	10000
122	50	0	10000
741	68	0	10000
120	325	0	10000
119	144	0	10000
167	53	0	10000
85	19	0	10000
220	100	0	10000
1126	10	0	10000
300	6	0	10000
1873	385	0	10000
134	20	0	10000
557	135	0	10000
301	23	0	10000
1873	72	0	10000
290	23	0	10000
278	91	0	10000
1625	156	0	10000
697	379	0	10000
260	227	0	10000
225	92	0	10000
278	132	0	10000
921	8	0	10000
1215	159	0	10000
1026	57	0	10000
288	260	0	10000
1615	20	0	10000
1208	127	0	10000
1214	22	0	10000
202	110	0	10000
373	61	0	10000
528	43	0	10000
1911	8	0	10000
1294	127	0	10000
833	131	0	10000
408	91	0	10000
545	132	0	10000
311	320	0	10000
1470	121	0	10000
637	15	0	10000
1040	47	0	10000
90	57	0	10000
1513	157	0	10000
1525	68	0	10000
130	79	0	10000
79	98	0	10000
61	86	0	10000
1645	285	0	10000
542	27	0	10000
906	83	0	10000
99	185	0	10000
1672	358	0	10000
686	27	0	10000
795	277	0	10000
136	43	0	10000
1802	12	0	10000
1635	180	0	10000
2152	87	0	10000
387	135	0	10000
202	86	0	10000
922	24	0	10000
360	59	0	10000
2160	54	0	10000
97	35	0	10000
110	3	0	10000
690	13	0	10000
305	360	0	10000
223	207	0	10000
443	72	0	10000
305	219	0	10000
313	6	0	10000
2602	31	0	10000
196	109	0	10000
1363	8	0	10000
2888	19	0	10000
1743	2	0	10000
1377	132	0	10000
756	8	0	10000
609	68	0	10000
856	58	0	10000
2132	179	0	10000
213	190	0	10000
117	29	0	10000
156	43	0	10000
1059	628	0	10000
756	125	0	10000
1931	110	0	10000
551	278	0	10000
1298	125	0	10000
1922	66	0	10000
124	114	0	10000
76	16	0	10000
70	80	0	10000
1075	258	0	10000
205	35	0	10000
587	132	0	10000
362	60	0	10000
55	60	0	10000
2313	69	0	10000
1554	5	0	10000
2127	7	0	10000
1407	189	0	10000
569	51	0	10000
186	22	0	10000
1144	9	0	10000
1889	254	0	10000
1215	35	0	10000
3951	145	0	10000
150	35	0	10000
57	3	0	10000
509	28	0	10000
182	36	0	10000
281	97	0	10000
1150	17	0	10000
541	83	0	10000
600	177	0	10000
1570	57	0	10000
793	6	0	10000
281	147	0	10000
772	34	0	10000
2242	18	0	10000
589	110	0	10000
184	98	0	10000
1403	35	0	10000
1374	16	0	10000
1423	148	0	10000
123	57	0	10000
1153	102	0	10000
426	2	0	10000
113	111	0	10000
2134	35	0	10000
2504	279	0	10000
3360	3	0	10000
3774	120	0	10000
258	124	0	10000
406	333	0	10000
183	40	0	10000
203	94	0	10000
450	313	0	10000
800	31	0	10000
489	402	0	10000
57	7	0	10000
144	102	0	10000
395	152	0	10000
567	33	0	10000
918	98	0	10000
1236	118	0	10000
1090	131	0	10000
266	14	0	10000
1862	22	0	10000
328	164	0	10000
1010	340	0	10000
73	49	0	10000
909	260	0	10000
119	231	0	10000
80	139	0	10000
73	91	0	10000
1257	20	0	10000
1408	122	0	10000
938	5	0	10000
439	168	0	10000
1006	10	0	10000
1461	191	0	10000
1062	254	0	10000
104	111	0	10000
843	324	0	10000
1207	186	0	10000
1142	103	0	10000
147	55	0	10000
664	166	0	10000
742	155	0	10000
548	147	0	10000
1535	57	0	10000
1176	196	0	10000
553	15	0	10000
532	14	0	10000
191	1	0	10000
72	68	0	10000
343	277	0	10000
189	12	0	10000
131	89	0	10000
98	179	0	10000
750	33	0	10000
2333	6	0	10000
522	170	0	10000
272	54	0	10000
1078	33	0	10000
1552	78	0	10000
1215	34	0	10000
575	1	0	10000
397	473	0	10000
5715	241	0	10000
1295	93	0	10000
77	43	0	10000
1677	91	0	10000
1201	87	0	10000
232	632	0	10000
93	43	0	10000
854	67	0	10000
150	88	0	10000
132	19	0	10000
135	12	0	10000
48	99	0	10000
1065	8	0	10000
166	40	0	10000
224	68	0	10000
695	6	0	10000
267	12	0	10000
160	47	0	10000
763	39	0	10000
628	39	0	10000
90	150	0	10000
3474	30	0	10000
1085	298	0	10000
523	142	0	10000
705	5	0	10000
672	24	0	10000
3013	69	0	10000
952	26	0	10000
640	130	0	10000
3472	56	0	10000
142	86	0	10000
602	69	0	10000
742	193	0	10000
1097	81	0	10000
403	83	0	10000
71	22	0	10000
878	31	0	10000
203	420	0	10000
2626	90	0	10000
3732	163	0	10000
129	7	0	10000
920	320	0	10000
314	100	0	10000
385	5	0	10000
99	116	0	10000
193	55	0	10000
327	67	0	10000
183	126	0	10000
920	39	0	10000
1151	37	0	10000
1288	187	0	10000
102	50	0	10000
675	14	0	10000
1304	196	0	10000
1083	59	0	10000
1476	122	0	10000
110	128	0	10000
268	75	0	10000
606	443	0	10000
159	149	0	10000
500	98	0	10000
582	33	0	10000
716	56	0	10000
674	30	0	10000
64	55	0	10000
632	10	0	10000
857	93	0	10000
888	82	0	10000
810	79	0	10000
440	340	0	10000
145	112	0	10000
60	53	0	10000
3593	60	0	10000
174	308	0	10000
785	217	0	10000
1507	325	0	10000
1489	24	0	10000
2393	29	0	10000
91	14	0	10000
1471	49	0	10000
106	114	0	10000
604	74	0	10000
52	357	0	10000
1930	79	0	10000
669	130	0	10000
940	393	0	10000
103	24	0	10000
996	28	0	10000
535	113	0	10000
86	241	0	10000
1423	31	0	10000
59	18	0	10000
194	125	0	10000
130	226	0	10000
1368	31	0	10000
123	17	0	10000
160	175	0	10000
474	69	0	10000
1843	220	0	10000
801	59	0	10000
54	74	0	10000
679	20	0	10000
292	45	0	10000
779	54	0	10000
248	56	0	10000
1053	125	0	10000
3109	44	0	10000
294	4	0	10000
1586	5	0	10000
339	3	0	10000
121	17	0	10000
62	51	0	10000
726	173	0	10000
654	211	0	10000
557	263	0	10000
65	26	0	10000
296	19	0	10000
1454	66	0	10000
687	151	0	10000
1756	190	0	10000
1209	24	0	10000
171	172	0	10000
1157	36	0	10000
1111	24	0	10000
561	39	0	10000
900	20	0	10000
727	245	0	10000
110	115	0	10000
398	22	0	10000
1590	41	0	10000
337	112	0	10000
1051	99	0	10000
231	93	0	10000
529	187	0	10000
638	204	0	10000
1741	40	0	10000
2463	48	0	10000
901	137	0	10000
583	76	0	10000
731	379	0	10000
1270	6	0	10000
58	52	0	10000
594	21	0	10000
61	26	0	10000
440	10	0	10000
1161	268	0	10000
688	56	0	10000
279	204	0	10000
833	15	0	10000
1274	89	0	10000
1330	36	0	10000
775	93	0	10000
531	28	0	10000
1610	9	0	10000
783	107	0	10000
289	26	0	10000
701	59	0	10000
792	46	0	10000
283	11	0	10000
3356	69	0	10000
413	110	0	10000
138	90	0	10000
1941	324	0	10000
695	69	0	10000
96	116	0	10000
449	142	0	10000
2203	98	0	10000
487	154	0	10000
67	201	0	10000
45	656	0	10000
590	39	0	10000
718	162	0	10000
989	112	0	10000
420	115	0	10000
1179	20	0	10000
3123	44	0	10000
630	523	0	10000
77	94	0	10000
46	29	0	10000
111	113	0	10000
429	13	0	10000
530	19	0	10000
1046	319	0	10000
331	115	0	10000
1324	32	0	10000
330	28	0	10000
1251	15	0	10000
852	44	0	10000
139	35	0	10000
726	93	0	10000
814	118	0	10000
655	29	0	10000
214	119	0	10000
623	278	0	10000
153	48	0	10000
1844	162	0	10000
1583	4	0	10000
1015	36	0	10000
48	39	0	10000
76	151	0	10000
165	91	0	10000
908	108	0	10000
868	113	0	10000
441	17	0	10000
974	55	0	10000
56	299	0	10000
47	77	0	10000
984	43	0	10000
232	277	0	10000
2487	24	0	10000
205	86	0	10000
521	65	0	10000
1201	63	0	10000
1510	96	0	10000
46	13	0	10000
937	200	0	10000
441	33	0	10000
1025	58	0	10000
346	92	0	10000
166	84	0	10000
817	333	0	10000
1033	43	0	10000
425	159	0	10000
763	344	0	10000
534	24	0	10000
1083	11	0	10000
1895	36	0	10000
1064	48	0	10000
441	330	0	10000
1463	74	0	10000
205	101	0	10000
1584	88	0	10000
168	23	0	10000
201	112	0	10000
595	30	0	10000
238	10	0	10000
346	376	0	10000
787	105	0	10000
361	44	0	10000
1585	164	0	10000
604	18	0	10000
903	59	0	10000
2302	97	0	10000
880	11	0	10000
3239	101	0	10000
3360	49	0	10000
443	185	0	10000
868	29	0	10000
576	164	0	10000
392	265	0	10000
1659	12	0	10000
1041	84	0	10000
1299	41	0	10000
1650	267	0	10000
433	123	0	10000
296	21	0	10000
423	1	0	10000
150	134	0	10000
147	46	0	10000
97	56	0	10000
294	18	0	10000
1728	52	0	10000
558	37	0	10000
441	73	0	10000
274	63	0	10000
468	153	0	10000
1080	127	0	10000
1142	76	0	10000
72	154	0	10000
738	153	0	10000
755	16	0	10000
184	34	0	10000
78	49	0	10000
1091	83	0	10000
1835	29	0	10000
774	170	0	10000
1634	86	0	10000
571	73	0	10000
546	18	0	10000
1902	16	0	10000
771	209	0	10000
154	64	0	10000
104	69	0	10000
2480	52	0	10000
621	98	0	10000
270	7	0	10000
1180	703	0	10000
774	82	0	10000
2433	30	0	10000
3672	118	0	10000
896	67	0	10000
878	594	0	10000
77	56	0	10000
862	38	0	10000
854	96	0	10000
370	24	0	10000
130	200	0	10000
1435	357	0	10000
898	114	0	10000
65	22	0	10000
198	55	0	10000
232	21	0	10000
195	115	0	10000
2097	3	0	10000
635	66	0	10000
175	10	0	10000
1026	50	0	10000
1806	67	0	10000
49	94	0	10000
282	85	0	10000
592	99	0	10000
784	73	0	10000
1383	56	0	10000
355	86	0	10000
856	3	0	10000
2499	30	0	10000
1179	243	0	10000
585	219	0	10000
1950	24	0	10000
1087	9	0	10000
119	12	0	10000
2236	20	0	10000
513	60	0	10000
959	181	0	10000
260	39	0	10000
1059	158	0	10000
49	192	0	10000
1399	381	0	10000
1074	9	0	10000
755	16	0	10000
155	108	0	10000
1942	209	0	10000
4539	123	0	10000
111	523	0	10000
28	123	0	10000
1087	66	0	10000
1093	22	0	10000
1471	35	0	10000
1069	10	0	10000
2778	178	0	10000
132	244	0	10000
36	65	0	10000
304	22	0	10000
345	41	0	10000
511	140	0	10000
207	151	0	10000
577	69	0	10000
74	49	0	10000
761	43	0	10000
699	43	0	10000
336	40	0	10000
1742	77	0	10000
2161	10	0	10000
1969	23	0	10000
332	49	0	10000
247	103	0	10000
843	98	0	10000
394	44	0	10000
1635	50	0	10000
124	57	0	10000
185	62	0	10000
275	29	0	10000
1002	15	0	10000
495	6	0	10000
59	153	0	10000
85	63	0	10000
403	1	0	10000
3884	168	0	10000
53	30	0	10000
540	242	0	10000
701	11	0	10000
1140	4	0	10000
1759	36	0	10000
1025	245	0	10000
1043	22	0	10000
1587	62	0	10000
159	151	0	10000
218	78	0	10000
113	185	0	10000
206	92	0	10000
619	21	0	10000
168	74	0	10000
118	183	0	10000
346	298	0	10000
165	19	0	10000
1501	35	0	10000
233	329	0	10000
998	177	0	10000
351	40	0	10000
1535	18	0	10000
295	11	0	10000
391	171	0	10000
525	451	0	10000
602	17	0	10000
249	16	0	10000
944	123	0	10000
126	27	0	10000
110	2	0	10000
878	13	0	10000
937	4	0	10000
691	122	0	10000
60	16	0	10000
405	45	0	10000
1054	22	0	10000
2181	31	0	10000
357	46	0	10000
235	2	0	10000
470	51	0	10000
92	169	0	10000
1716	49	0	10000
38	102	0	10000
492	31	0	10000
2048	51	0	10000
1586	68	0	10000
707	130	0	10000
371	107	0	10000
509	432	0	10000
454	263	0	10000
462	8	0	10000
2953	121	0	10000
389	123	0	10000
612	6	0	10000
1037	282	0	10000
3223	126	0	10000
1644	34	0	10000
52	75	0	10000
139	20	0	10000
1530	69	0	10000
2127	150	0	10000
108	1	0	10000
120	63	0	10000
54	63	0	10000
33	60	0	10000
927	266	0	10000
1024	18	0	10000
2778	158	0	10000
1391	202	0	10000
699	36	0	10000
2293	29	0	10000
2408	14	0	10000
40	139	0	10000
35	196	0	10000
2669	114	0	10000
2042	47	0	10000
