0	1090	0	10000
933	174	0	10000
6992	162	0	10000
186	174	0	10000
2595	162	0	10000
4097	174	0	10000
2872	162	0	10000
2774	150	0	10000
1615	174	0	10000
2201	90	0	10000
473	162	0	10000
2646	150	0	10000
1369	174	0	10000
2198	90	0	10000
790	162	0	10000
4298	174	0	10000
2719	162	0	10000
4133	174	0	10000
1555	150	0	10000
1320	162	0	10000
2011	90	0	10000
1986	174	0	10000
1146	150	0	10000
1914	162	0	10000
1927	90	0	10000
2639	174	0	10000
2774	162	0	10000
4055	174	0	10000
2948	162	0	10000
4203	174	0	10000
2766	162	0	10000
4036	174	0	10000
3071	162	0	10000
4163	174	0	10000
2811	162	0	10000
4108	174	0	10000
2929	162	0	10000
4234	174	0	10000
4435	162	0	10000
4010	174	0	10000
4657	162	0	10000
4086	174	0	10000
4597	162	0	10000
4015	174	0	10000
3039	162	0	10000
4180	174	0	10000
2872	162	0	10000
4037	174	0	10000
2976	162	0	10000
1115	150	0	10000
2914	174	0	10000
739	90	0	10000
2283	162	0	10000
855	150	0	10000
3221	174	0	10000
116	90	0	10000
2786	162	0	10000
4008	174	0	10000
2993	162	0	10000
4202	174	0	10000
2808	162	0	10000
4137	174	0	10000
2879	162	0	10000
4124	174	0	10000
2915	162	0	10000
3385	162	0	10000
644	174	0	10000
2983	162	0	10000
1063	74	0	10000
3737	174	0	10000
368	162	0	10000
3590	162	0	10000
1504	74	0	10000
2687	174	0	10000
2896	162	0	10000
1343	66	0	10000
2775	174	0	10000
2955	162	0	10000
1479	1090	0	10000
2060	1090	0	10000
591	174	0	10000
1456	1090	0	10000
936	1090	0	10000
1110	1090	0	10000
149	162	0	10000
1891	1090	0	10000
2034	1090	0	10000
114	66	0	10000
145	174	0	10000
1649	66	0	10000
1281	162	0	10000
1703	1090	0	10000
1805	1090	0	10000
559	174	0	10000
3008	162	0	10000
4080	174	0	10000
2926	162	0	10000
4043	174	0	10000
2930	162	0	10000
4641	1090	0	10000
1099	174	0	10000
307	1090	0	10000
1613	1090	0	10000
1259	1090	0	10000
156	162	0	10000
1154	1090	0	10000
1462	1090	0	10000
2256	174	0	10000
94	66	0	10000
2803	1090	0	10000
1738	1090	0	10000
151	162	0	10000
4791	174	0	10000
3809	162	0	10000
93	66	0	10000
4006	174	0	10000
219	66	0	10000
2700	162	0	10000
4003	174	0	10000
12237	1090	0	10000
1163	1090	0	10000
1529	1090	0	10000
1144	1090	0	10000
1337	1090	0	10000
1216	1090	0	10000
2213	66	0	10000
2125	1090	0	10000
1143	1090	0	10000
16298	162	0	10000
3930	90	0	10000
4104	162	0	10000
3362	90	0	10000
28805	162	0	10000
3954	174	0	10000
5593	150	0	10000
3478	90	0	10000
3204	150	0	10000
3392	90	0	10000
15180	116	0	10000
23105	150	0	10000
3000	142	0	10000
4549	158	0	10000
12942	1458	0	10000
19203	150	0	10000
3120	142	0	10000
4515	158	0	10000
18771	1518	0	10000
156	154	0	10000
769	826	0	10000
3404	142	0	10000
5964	162	0	10000
12140	1242	0	10000
4675	64	0	10000
1774	66	0	10000
16589	1090	0	10000
4802	66	0	10000
15223	1090	0	10000
1160	1090	0	10000
8124	150	0	10000
3402	142	0	10000
4490	158	0	10000
43855	154	0	10000
3084	142	0	10000
5412	162	0	10000
1295	1518	0	10000
1725	1518	0	10000
1046	1278	0	10000
8114	1242	0	10000
2250	154	0	10000
3582	106	0	10000
30076	66	0	10000
12257	162	0	10000
3952	1090	0	10000
172	174	0	10000
1211	1090	0	10000
3490	162	0	10000
1002	1090	0	10000
1977	1090	0	10000
1984	1090	0	10000
186	174	0	10000
158	150	0	10000
1662	1090	0	10000
1981	1090	0	10000
160	162	0	10000
1826	1090	0	10000
1691	66	0	10000
597	174	0	10000
1934	1090	0	10000
105	106	0	10000
866	162	0	10000
937	1090	0	10000
2960	150	0	10000
244	174	0	10000
2829	162	0	10000
1139	142	0	10000
3111	174	0	10000
616	158	0	10000
2079	162	0	10000
3964	174	0	10000
2936	162	0	10000
675	66	0	10000
3275	174	0	10000
2977	162	0	10000
4403	174	0	10000
4136	162	0	10000
4080	174	0	10000
2804	162	0	10000
4200	174	0	10000
2675	162	0	10000
3927	174	0	10000
2942	162	0	10000
4118	174	0	10000
2780	162	0	10000
1243	1518	0	10000
833	674	0	10000
1787	162	0	10000
98	64	0	10000
350	174	0	10000
2598	162	0	10000
538	90	0	10000
3463	174	0	10000
614	162	0	10000
2274	162	0	10000
1274	90	0	10000
2707	174	0	10000
2898	162	0	10000
4126	158	0	10000
198	174	0	10000
2563	162	0	10000
3977	174	0	10000
2894	162	0	10000
3986	174	0	10000
2947	162	0	10000
4177	174	0	10000
4031	1518	0	10000
305	162	0	10000
310	206	0	10000
4832	174	0	10000
5047	162	0	10000
4248	174	0	10000
4290	162	0	10000
174	158	0	10000
4110	174	0	10000
2680	162	0	10000
4081	174	0	10000
540	630	0	10000
2298	162	0	10000
3956	174	0	10000
2963	162	0	10000
132	66	0	10000
4106	174	0	10000
2695	162	0	10000
4044	174	0	10000
2883	162	0	10000
4087	174	0	10000
2932	162	0	10000
4459	1090	0	10000
216	174	0	10000
3915	162	0	10000
703	66	0	10000
3503	174	0	10000
2707	162	0	10000
3964	174	0	10000
2939	162	0	10000
4167	174	0	10000
2714	162	0	10000
3864	1090	0	10000
321	174	0	10000
2717	162	0	10000
2648	150	0	10000
1377	174	0	10000
2864	162	0	10000
3964	174	0	10000
2925	162	0	10000
4174	174	0	10000
2704	162	0	10000
3978	174	0	10000
120	98	0	10000
2803	162	0	10000
903	150	0	10000
3110	174	0	10000
2878	162	0	10000
3456	94	0	10000
585	174	0	10000
2842	162	0	10000
1277	150	0	10000
2697	174	0	10000
249	142	0	10000
2687	162	0	10000
1837	158	0	10000
2317	174	0	10000
2717	162	0	10000
4324	174	0	10000
2558	162	0	10000
4034	174	0	10000
2837	162	0	10000
3969	174	0	10000
2214	206	0	10000
698	162	0	10000
4317	174	0	10000
2073	150	0	10000
2131	162	0	10000
892	142	0	10000
3142	174	0	10000
1400	158	0	10000
1463	162	0	10000
4027	174	0	10000
2841	162	0	10000
3982	174	0	10000
2935	162	0	10000
3931	174	0	10000
2905	162	0	10000
3966	174	0	10000
2900	162	0	10000
2925	882	0	10000
1138	174	0	10000
2825	162	0	10000
4001	174	0	10000
1670	86	0	10000
1201	162	0	10000
2347	162	0	10000
152	150	0	10000
1474	174	0	10000
2916	162	0	10000
3931	174	0	10000
2943	162	0	10000
3978	174	0	10000
2903	162	0	10000
4252	174	0	10000
2622	162	0	10000
3987	174	0	10000
8086	98	0	10000
4779	150	0	10000
21265	1090	0	10000
1967	1090	0	10000
1967	1090	0	10000
1958	1090	0	10000
1958	1090	0	10000
1960	1090	0	10000
1626	66	0	10000
2566	1090	0	10000
1761	1090	0	10000
735	82	0	10000
3684	150	0	10000
2674	142	0	10000
4591	158	0	10000
7101	162	0	10000
3957	174	0	10000
10578	66	0	10000
7549	1418	0	10000
19041	150	0	10000
3556	90	0	10000
3052	150	0	10000
3494	90	0	10000
10220	162	0	10000
3573	90	0	10000
4078	162	0	10000
3512	90	0	10000
52555	154	0	10000
3053	142	0	10000
5444	162	0	10000
12141	1242	0	10000
37348	66	0	10000
20352	1090	0	10000
4364	66	0	10000
18767	1090	0	10000
3765	66	0	10000
7103	1090	0	10000
4585	66	0	10000
14293	154	0	10000
3091	142	0	10000
4588	1090	0	10000
1266	1090	0	10000
160	162	0	10000
1328	1090	0	10000
1121	1090	0	10000
1294	1090	0	10000
1290	1090	0	10000
2249	66	0	10000
2082	1090	0	10000
1117	1090	0	10000
3043	1242	0	10000
5664	66	0	10000
25440	1090	0	10000
1123	1090	0	10000
1483	1090	0	10000
1194	1090	0	10000
1242	1090	0	10000
1269	1090	0	10000
2210	66	0	10000
2018	1090	0	10000
1190	1090	0	10000
6667	66	0	10000
7256	162	0	10000
3998	174	0	10000
4540	162	0	10000
4116	174	0	10000
2754	162	0	10000
4023	1090	0	10000
169	174	0	10000
1253	1090	0	10000
1207	1090	0	10000
241	162	0	10000
1218	1090	0	10000
1162	1090	0	10000
1530	1090	0	10000
1317	174	0	10000
877	66	0	10000
2878	1090	0	10000
160	162	0	10000
1188	1090	0	10000
3799	174	0	10000
3537	162	0	10000
2932	66	0	10000
1025	174	0	10000
125	66	0	10000
2793	162	0	10000
4029	1090	0	10000
173	174	0	10000
1803	1090	0	10000
886	162	0	10000
1122	1090	0	10000
1921	1090	0	10000
1185	174	0	10000
902	1090	0	10000
1834	1090	0	10000
153	162	0	10000
2695	66	0	10000
1944	1090	0	10000
893	1090	0	10000
894	1090	0	10000
909	1090	0	10000
175	174	0	10000
894	1090	0	10000
1435	1090	0	10000
364	162	0	10000
954	1090	0	10000
1401	1090	0	10000
2346	174	0	10000
98	66	0	10000
2940	1090	0	10000
798	162	0	10000
1381	1090	0	10000
1347	1090	0	10000
1375	1090	0	10000
171	174	0	10000
1002	1090	0	10000
1545	1090	0	10000
1186	1090	0	10000
1168	1090	0	10000
152	162	0	10000
2037	66	0	10000
2803	1090	0	10000
172	174	0	10000
1314	1090	0	10000
96	66	0	10000
2110	162	0	10000
4216	174	0	10000
198	66	0	10000
2489	162	0	10000
3995	174	0	10000
2875	162	0	10000
2398	66	0	10000
1621	174	0	10000
2884	162	0	10000
3998	174	0	10000
2872	162	0	10000
3966	174	0	10000
3648	1090	0	10000
149	162	0	10000
1198	1090	0	10000
1275	1090	0	10000
1246	1090	0	10000
1284	1090	0	10000
164	174	0	10000
1332	1090	0	10000
2057	162	0	10000
211	66	0	10000
3164	1090	0	10000
1541	1090	0	10000
172	174	0	10000
2884	1090	0	10000
1117	1090	0	10000
148	162	0	10000
1048	1090	0	10000
1217	1090	0	10000
1217	1090	0	10000
1202	1090	0	10000
275	174	0	10000
1936	66	0	10000
1960	1090	0	10000
143	162	0	10000
1001	1090	0	10000
152	162	0	10000
85	66	0	10000
3541	174	0	10000
1701	90	0	10000
959	66	0	10000
1139	162	0	10000
2653	162	0	10000
1650	174	0	10000
1865	90	0	10000
712	162	0	10000
4087	174	0	10000
2833	162	0	10000
3939	174	0	10000
1251	1090	0	10000
1465	1090	0	10000
212	162	0	10000
991	1090	0	10000
1396	1090	0	10000
2057	1090	0	10000
1776	1090	0	10000
181	174	0	10000
2809	1090	0	10000
100	66	0	10000
1126	1090	0	10000
153	162	0	10000
1515	1090	0	10000
1202	1090	0	10000
1322	1090	0	10000
1274	1090	0	10000
174	174	0	10000
1299	1090	0	10000
1121	1090	0	10000
88	66	0	10000
559	162	0	10000
552	64	0	10000
1211	1090	0	10000
1750	1090	0	10000
1557	174	0	10000
3353	66	0	10000
199	162	0	10000
3979	174	0	10000
2872	162	0	10000
4136	174	0	10000
2761	162	0	10000
3956	174	0	10000
2917	162	0	10000
4166	174	0	10000
1219	1090	0	10000
101	66	0	10000
1257	1090	0	10000
193	162	0	10000
1594	1090	0	10000
1110	1090	0	10000
1297	1090	0	10000
1268	1090	0	10000
202	174	0	10000
2022	66	0	10000
1094	162	0	10000
896	1090	0	10000
1232	1090	0	10000
3954	174	0	10000
2451	162	0	10000
3971	174	0	10000
2912	162	0	10000
2549	1090	0	10000
1728	174	0	10000
2618	162	0	10000
1495	64	0	10000
2488	174	0	10000
490	150	0	10000
2309	142	0	10000
130	162	0	10000
3330	194	0	10000
634	174	0	10000
2916	162	0	10000
4877	1090	0	10000
195	174	0	10000
1061	1090	0	10000
1234	1090	0	10000
1221	1090	0	10000
162	162	0	10000
1066	1090	0	10000
1231	1090	0	10000
1435	66	0	10000
309	174	0	10000
2760	1090	0	10000
139	162	0	10000
1061	1090	0	10000
3180	174	0	10000
2639	162	0	10000
